mun_code,year,prec1,prec2,prec3,prec4,prec5,prec6,prec7,prec8,prec9,prec10,prec11,prec12
18113,1999,95.19,4.95,62.91,71.8,75.06,57.23,28.04,104.15,68.46,146.33,90.81,45.8
18113,2000,8.34,5.86,44.88,137.41,47.79,71.89,44.72,70.27,33.83,198.55,198.06,82.68
18113,2001,94.11,25.23,151.41,42.87,77.85,32.04,21.26,31.17,111.64,72.81,46.99,4.37
18113,2002,25,125.91,30.09,77.3,133.1,52.26,99.37,94.75,64.61,73.84,230.24,77.34
18113,2003,56.13,3.42,5.98,65.19,32.04,27.45,12.09,26.22,45.65,65.05,166.61,127.52
18113,2004,68.86,94.71,48.91,90.28,79.77,23.48,15.59,28.07,35.63,83.89,123.12,67.29
18113,2005,11,37.86,45.38,94.49,64.16,21.13,49.37,74.79,112.11,132.78,62.67,63.25
18113,2006,60,61.46,31.58,33.51,37.77,13.05,24,77.68,196.54,54.95,26,51.48
18113,2007,33.06,19.3,54.48,10.55,78.06,93.66,2.15,94.27,59.42,66.21,80.98,18.79
18113,2008,132.95,33.9,30.56,101.13,133.29,101.69,25.9,49.55,58.67,46.56,191.33,171.3
18113,2009,98.34,87.84,102.53,189.6,12.62,21.2,21.3,28.58,85.69,48.9,127.84,133.36
18113,2010,79.22,113.72,79.91,62,109.73,85.42,24.39,116.37,77.5,104.44,242.64,141.86
18113,2011,43.73,55.23,141.91,18.46,27.04,116.25,47.21,14.04,63.98,47.09,135.66,17.01
18113,2012,52.5,28.63,47.37,122.11,89.31,31.97,16.36,13.25,129.48,70.17,177.96,52.97
18113,2013,96.59,60.71,212.8,128.79,157,35.27,42.92,39.82,33.73,122.32,111.64,129.67
18113,2014,177.26,160.82,112.4,83.37,46.48,61.39,109.76,50.89,55.6,75.07,263.06,92.28
18113,2015,51.81,125.42,88.08,45.97,73.65,56.36,7.98,92.18,70.68,87.94,14.77,11.35
18113,2016,34.21,142.32,82.03,44.54,90.94,35.48,39.75,51.39,33,97.44,118.87,31.14
18113,2017,5.86,67.93,48.64,46.18,68.11,46.23,31.02,14.87,84.53,4.81,89.38,77.49
18113,2018,48.41,65.27,136.03,83.7,147.89,70.2,61.63,38.18,43.63,190.08,123.67,20.19
18113,2019,9.76,43.7,15.08,91.93,111.48,19.61,87.48,16.9,65.78,123.65,319.47,90.98
18113,2020,24.09,10.5,70.23,43.23,73.09,93.4,26.91,55.3,40.26,95.05,11.44,174.46
18113,2021,129.33,43.72,4.19,56.8,60.8,13.28,48.93,43.96,47.26,51.78,168.42,34.13
18113,2022,10.88,24.05,14.94,37.75,52.08,33.89,34.38,39.98,32.19,47.9,86.26,102.48
18114,1991,45.83,30.2,47.72,92.22,117.95,19.91,20.19,51.28,56.14,107.26,74.87,5.84
18114,1992,31.21,23.54,7.02,114.21,27.93,107.04,54.6,33.84,55.03,185.43,40.31,94.08
18114,1993,12.77,1.64,86.35,75.18,59.13,56.83,55.72,28.7,105.99,160.74,87.62,16.36
18114,1994,57.95,31.71,15.47,73.5,97.22,54.44,84.05,38.41,108.31,56.25,109.21,47.39
18114,1995,39.75,62.72,34.68,67.59,107.53,101.02,28.73,56.89,124.57,35.71,59.11,83.14
18114,1996,149.42,66.65,22.99,64.76,70.19,24.28,52.54,76.34,76.74,123.21,105.68,107.3
18114,1997,109.48,10.25,20.59,26.01,14.02,216.74,24.46,69.78,14.96,13.48,100.56,140.41
18114,1998,43.54,17.51,13.23,82.64,75.9,60.16,47.59,28.37,107.37,152.42,25.31,19.53
18114,1999,68.77,9.31,53.15,104.43,64.69,47.69,24.25,79.95,63.44,142.08,82.83,69.31
18114,2000,10.05,5.6,37.32,131.02,66.13,75.67,32.29,71.67,40.09,175.14,197.01,75.95
18114,2001,95.96,22.09,157.98,82.28,83.01,44.21,26.16,12.97,133.27,48.29,54.35,6.1
18114,2002,27.34,91.85,27.08,89.38,199.26,53.08,138.66,124.2,71.91,54.62,181.16,86.39
18114,2003,68.89,3.03,7.29,85.31,35.37,39.48,9.46,18.25,57.49,64.65,146.79,83.68
18114,2004,62.41,85.55,67.35,80.97,106.89,44.61,32.06,40.3,53.39,65.2,149.36,74.27
18114,2005,11.1,36.68,42.48,100.29,63.78,28.47,76.5,92.4,134.33,125.85,77.54,77.93
18114,2006,53.33,72.54,28.22,42.03,47.02,24.2,27.89,64.97,134.15,47.15,24.06,46.53
18114,2007,38.5,28.69,105.03,11.49,83.38,97.1,8.5,86.75,85.72,57.63,100.86,12.55
18114,2008,116.82,30.19,31.69,101.78,134.88,112.96,51.71,48.66,48.74,50.04,169.44,135.02
18114,2009,95.53,87.28,115.38,167.14,12.08,23.43,30.67,52.33,83.01,39.58,137.01,136.24
18114,2010,66.52,113.61,91.73,85.22,200.24,109.69,39,146.69,92.13,127.86,265.88,149.74
18114,2011,38.16,52.83,99.69,9.77,38.63,133.61,39.33,20.58,56.76,54.31,70.39,22.95
18114,2012,28.51,34.56,25.53,110.01,79.09,28.49,37.49,17.16,143.37,82.72,144.49,62.06
18114,2013,109.66,71.79,206.79,181.83,188.28,63.59,29.55,47.67,41.96,114.23,92.35,78.1
18114,2014,189.76,157.62,104.93,78.1,59.55,72.04,117.5,86.4,55.23,69.76,223.43,66.16
18114,2015,47.05,138.06,71.77,57.23,120.68,55.53,11.97,52.73,72.94,78.16,18.43,8.32
18114,2016,41.24,143.81,82.93,47.45,126.75,100.01,33.25,83.28,60.14,104.67,87.72,13.49
18114,2017,4.34,61.87,55.41,39.57,68.69,44.22,40.8,36.9,128.74,5.32,85.55,87.89
18114,2018,30.96,63.69,131.97,84.86,159.02,109.22,74.24,65.04,102.15,109.01,100.49,15.13
18114,2019,10.88,54.96,16.84,93.24,152.26,18.84,105.95,23.1,69.96,70.11,254.4,82.15
18114,2020,25.49,10.58,57.98,26.55,75.06,144.36,54.47,109.83,66.32,104.64,7.84,213.77
18114,2021,109.63,55.56,8.06,60.18,70.67,26.64,66.67,75.64,50.82,65.35,148.11,41.52
18114,2022,20.42,29.23,10.26,41.66,56.57,69.2,55.64,62.57,63.47,29.84,103.51,99.07
18115,1991,48.42,26.25,45.95,86.23,108.49,18.83,13.17,37.48,56.63,103.73,68.67,4.93
18115,1992,30.87,26.23,9.19,114.49,30.23,92.5,59.51,24.73,53.63,182.09,41.83,89.98
18115,1993,16.17,2.19,86.21,73.83,55.97,41.79,49.22,34.39,97.77,169.67,86.25,15.38
18115,1994,62.36,36.25,16.74,72.12,97.23,53.73,85.78,25.89,113.61,58.86,117.18,50.63
18115,1995,42.66,62.64,34.15,71.57,92.16,92.32,27.9,46.98,125.89,39.15,69.78,80.14
18115,1996,157.8,63.22,25.02,65.11,60.07,26.27,44.92,78.93,80.46,133.32,100.17,107.62
18115,1997,109.1,11.82,16.6,26.55,11.78,194.99,20.13,56.7,14.25,14.53,101.61,141.71
18115,1998,42.84,20,13.4,87.39,75.61,46.53,44.46,25.12,99.54,135.38,22.53,20.12
18115,1999,75.57,8.26,57.27,87.92,64.19,51.78,26.86,91.5,60.21,141.31,81.01,62.32
18115,2000,9.25,5.73,40.63,138.32,62.01,73.67,33.54,63.09,37.69,185.96,191.58,80.94
18115,2001,95.17,23.96,156.71,64.33,76.38,40.74,20.75,13.1,121.66,52.14,51.42,5.83
18115,2002,27.81,102.04,25.97,80.68,168.59,57.12,125.88,107.44,68.18,59.87,204.35,81.8
18115,2003,62.82,3.18,7.3,76.71,33.7,35.54,9.61,20.59,53.94,66.19,156.27,99.08
18115,2004,64,85.82,60.01,81.79,97.38,35.93,22.99,36.33,46.56,65.09,142.34,68.03
18115,2005,11.97,37.23,40.92,98.7,59.42,22.52,67.98,83.18,131.43,131.61,71.12,71.22
18115,2006,52.47,65.72,31.47,37.23,38.95,18.96,24.3,74.09,148.84,55.28,26.46,47.73
18115,2007,36.51,24.46,85.08,10.61,82.76,94.8,5.67,84.88,79.64,57.22,97.53,13.17
18115,2008,123.37,31.47,32.45,101.73,131,106.54,39.43,46.57,54.08,45.53,177.03,142.03
18115,2009,92.84,87.71,114.2,166.92,11.87,19.93,27.03,39.1,77.57,41.25,140.16,135.65
18115,2010,68.5,113.57,85.17,75.92,166.01,90.8,31.38,137.47,81.99,114.96,264.79,151.45
18115,2011,40.58,51.28,108.51,12.57,34.03,126.3,39.93,21.91,65.61,50.07,89.72,24.8
18115,2012,34.3,30.41,30.15,112.94,78.56,26.45,25.86,14.83,132.45,77.63,158.66,62.69
18115,2013,101.16,64.85,204.41,167.19,168.33,52.05,30.35,44.28,31.4,118.75,104.63,97.22
18115,2014,184.53,158.8,109.63,81.84,52.16,65.18,100.93,72.24,56.48,68.63,239.59,73.95
18115,2015,48.8,130.38,71.57,53.39,103,47.78,10.93,60.05,70.17,77.31,18.02,11.28
18115,2016,41.65,142.88,83.82,48.69,109.04,75.39,34.67,68.77,47.15,99.51,104.61,15.85
18115,2017,5.53,64.31,54.96,38.98,67.82,38.26,41.11,24.9,104.83,4.9,85.64,82.78
18115,2018,35.08,58.58,129.74,83.02,158.61,97.35,68.65,48.07,74.66,127.98,104.83,16.86
18115,2019,9.4,50.88,16.61,88.89,135.32,20.92,103.52,21.63,63.1,75.08,272.48,83.96
18115,2020,23.96,12.84,64.51,29.31,72.93,129.46,43.98,91.25,53.59,104.1,9.4,199.4
18115,2021,116.31,53.28,6.56,56.74,70.86,22.43,52.12,61.1,52.84,57.03,152.57,38.13
18115,2022,16.58,26.87,11.08,37.58,55.86,54.94,48.02,52.53,52.75,40.07,96.26,101.87
18120,1991,43.12,29.33,47.7,91.29,114.63,17.5,20.72,43.66,59.7,115,71.38,3.55
18120,1992,32.66,24.16,12.36,115.1,40.72,111.95,72.37,29.5,72.57,203.86,40.13,92.12
18120,1993,11.16,2.87,87.75,88.59,75.39,44.4,47.27,36.89,102.75,173.23,87.7,18.89
18120,1994,69.72,38.33,16.3,84.25,96.3,64.81,78.51,33.8,126.46,58.52,120.85,50.12
18120,1995,43.22,61.76,37.48,66.46,92.1,97.35,31.81,56.45,140.08,52.52,64.27,80.66
18120,1996,155.53,74.13,24.78,75.11,75.8,27.72,40.63,105.56,88.92,139.38,99.07,106.8
18120,1997,111.57,8.45,16.64,24.51,18.88,183.95,27.12,52.33,17.95,19.85,110.97,132.78
18120,1998,42.67,19.29,12.61,93.81,85.35,50.63,44.32,32.07,109.51,145.19,28.27,24.35
18120,1999,76.6,9.73,61.53,99.01,75.93,62.86,33.92,111.9,68.95,149.4,89.33,62.2
18120,2000,10.02,4.98,48.04,138.85,72.12,85.57,32.91,61.8,40.77,196.59,208.15,82.03
18120,2001,99.1,23.6,158.18,71.4,93.99,42.52,23.85,23.27,130.51,69.32,55.15,6.04
18120,2002,26.94,94.99,29.15,89.15,172.53,64.95,125.9,126.61,77.4,61.82,206.83,82.81
18120,2003,68.83,3.6,7.2,84.78,37,38.2,14.46,27.18,55.98,68.78,160.93,99.89
18120,2004,62.79,83.83,60.77,85.37,92.96,33.3,19.74,43.59,51.48,71.12,148.81,70.12
18120,2005,10.21,40.98,49.01,102.12,73.87,23.7,68.1,91.01,131.36,129.44,78.92,76.75
18120,2006,53.8,67.41,31.12,45.06,47.4,21.11,29.09,70.97,152.21,50.21,25.32,51.5
18120,2007,34,25.7,87.43,14.34,85.49,102.88,6.25,87.66,72.79,58.94,95.38,17.98
18120,2008,118.5,31.67,32.62,104.5,143.15,127.89,42.73,51.75,50.83,54.8,187.09,148.3
18120,2009,96.88,85.66,111.57,194.76,14.74,20.26,27.04,50.06,95.65,43.72,131.46,147.81
18120,2010,73.3,112.33,90.41,81.22,150.76,101.78,31.72,138.43,86.99,116.87,254,150.12
18120,2011,42.51,54.61,116.17,18.27,36.97,144.86,46.4,24.87,69.41,52.02,98.71,22.06
18120,2012,40.01,38.03,38.13,123.97,79.97,32.22,31.75,19.27,147.61,86.08,151.48,60.99
18120,2013,109.5,73.32,216.69,160.46,177.87,52.36,35.51,47.16,46.9,112.43,102.14,100.75
18120,2014,186.4,160.59,113.99,88.66,62.5,68.77,122.71,75.52,61.81,72.19,248.14,79.66
18120,2015,49.84,134.02,79.43,57.4,94.5,63.95,14.69,87.52,79.79,82.58,16.78,9.65
18120,2016,38.82,151.99,88.79,52.49,114.06,67.92,43.71,66.87,51,107.85,104.66,17.9
18120,2017,5.24,64.97,55.52,41.01,68.1,45.71,40.47,32.44,116.69,4.61,90.61,87.5
18120,2018,38.22,65.2,141.86,91.49,179.92,100.15,71.33,62.22,74.67,150.76,110.01,18.18
18120,2019,13.8,49.85,15.06,100.83,154.81,21.95,109.82,30.56,74.27,89.35,292.6,84.56
18120,2020,30.26,11.18,74.55,35.29,80.68,122.94,49.49,100.42,68.1,109.14,12.31,219.49
18120,2021,127.55,50.81,7.86,66.94,74.88,22.51,67.43,63.64,60.6,64.11,171.48,42.96
18120,2022,20.08,30.11,12.14,48.98,68.78,56.12,52.46,67.93,62.87,48.13,106.78,96.42
18122,1991,35.72,25.33,52.66,82.79,104.86,14.82,16.41,36.91,67.28,119.63,64.4,2.06
18122,1992,34.14,23.81,17.38,118.34,50.2,121.77,87.95,28.01,91.03,204.78,33.1,84.48
18122,1993,6.63,4.17,84.09,99.01,88.13,39.57,35.83,30.67,105.57,184.01,91.1,18.02
18122,1994,77.66,41.75,16.47,93.33,93.18,78.54,67.37,28.77,136.26,62.47,137.24,49.7
18122,1995,40.64,54.18,38.32,65.8,73.32,88.33,27.76,54.9,146.8,62.74,64.96,72.91
18122,1996,163.41,77.53,26.25,82.01,77.95,30.98,30.45,124.34,97.92,168.53,91.63,104.47
18122,1997,110.08,4.96,10.78,20.13,21.81,155.11,22.59,35.94,20.56,27.23,119.44,120.86
18122,1998,40.06,20.97,9.75,92.92,86.29,46.33,38.04,33.92,111.17,141.06,27.27,26.7
18122,1999,80.59,6.64,65.39,98.19,76.31,64.21,37.47,128.74,72.08,157.8,94.56,49.82
18122,2000,10.19,3.53,53.24,139.98,75.93,101.72,33.73,45.36,39.32,213.81,216.58,78.22
18122,2001,94.83,24.19,149.02,60.23,107.01,32.5,17.32,25.55,127.7,87.07,56.28,4.67
18122,2002,25.11,96.41,30.52,84.2,154.04,55.45,112.22,120.03,72.94,63.09,223.82,77.52
18122,2003,68.14,3.17,6.54,78.91,39.92,33.7,11.48,24.73,50.54,68.32,169.33,112.2
18122,2004,60.16,81.05,51.59,86.45,79.19,20.69,10.85,34.66,49.6,81.6,141.38,69.89
18122,2005,7.97,43.77,52.9,96.55,88.37,21.21,58.24,95.45,132.39,122.45,74.76,71.9
18122,2006,52.01,62.79,29.39,39.25,51.27,15.77,28.01,67.12,166.1,45.59,24.09,54.04
18122,2007,29.57,21.43,69.69,13.12,81.86,110.81,2.84,85.07,58.98,61.24,80.52,22.71
18122,2008,116.46,32.56,29.29,100.45,160.02,143.02,29.75,51.35,50.72,56.87,191.12,157.43
18122,2009,93.4,85.82,105.99,203.31,16.16,16.49,21.09,46.01,112.32,44.32,118.86,144.87
18122,2010,77.51,112.52,83.46,74.9,98.94,107.63,19.07,122.82,89.13,112.83,236.42,140.44
18122,2011,42.82,56.54,129.65,25.62,30.12,159.57,53.66,15.21,77.59,44.56,127.47,14.48
18122,2012,48.74,37.01,52.33,130.31,83.61,31.27,23.23,16.47,151.01,81.46,148.12,51.64
18122,2013,109.08,72.8,225.76,137.21,172.38,45.08,39.87,48.53,46.55,102.83,100.15,119.79
18122,2014,173.29,156.85,116.05,97.77,59.5,64.55,136.31,55.36,58.02,69.38,272.26,95.51
18122,2015,50.99,125.89,86.31,52.48,72.16,73.93,11.92,124.04,88.43,83.55,14.59,9.32
18122,2016,30,149.34,83.58,51.68,108.77,36.57,51.14,56.76,50.48,103.2,101.61,24.38
18122,2017,5.85,65.13,56.33,43.34,66.89,42.92,35.6,23.93,104.63,3.31,95.9,82.3
18122,2018,46.41,65.1,147.85,99.73,203.05,104.18,64.91,64.55,62.69,199.1,119.27,19.49
18122,2019,14.63,41.98,13.03,105.57,141.29,22.91,97.39,30.95,68.99,112.79,320.21,82.37
18122,2020,34.23,6.13,78.59,41.46,90.37,122.22,40.52,83.35,72.41,111.62,12.5,201.68
18122,2021,130.9,40.31,5.81,63.58,68.8,11.23,70.79,41.8,54.96,58.95,176.35,39.98
18122,2022,15.09,24.94,15.02,53.2,69.52,48.73,36.02,55.22,38.15,45.33,107.06,89.72
18138,1991,54.56,20.13,49.88,75.06,99.62,21.47,7.09,19.28,66.16,107,58.99,4.17
18138,1992,32.51,29.27,14.77,116.78,32.17,80.08,64.31,16.46,57.4,184.78,43.23,85.16
18138,1993,20.55,3.2,86.55,78.16,48.25,26.65,40.85,39.8,98.9,183.59,89.58,14.46
18138,1994,74.17,45.2,20.07,73.07,99.7,55.53,81.38,11.74,139.31,66.54,138.43,52.81
18138,1995,43.63,60.81,29.2,76.31,71.43,88.09,26.99,36.71,137.84,44.87,88.57,79.32
18138,1996,176.3,61.05,28.63,63.62,51.8,37.83,36.97,80.78,86.6,155.16,99.6,114.28
18138,1997,110.98,13.18,12.7,25.59,12.1,168.32,19.42,38.62,14.39,18.88,103.27,142.37
18138,1998,41.26,27.81,13.41,90.57,76.54,31.55,39.6,20.29,89.38,116.14,19.41,21.69
18138,1999,91.02,6.36,63.09,66.26,69.2,57.42,28.14,101.17,62.81,141.24,83.92,51.74
18138,2000,7.69,6.94,44.51,144.08,50.63,67,43.08,67.6,35.14,198.81,188.86,87.38
18138,2001,97.06,26.69,158.25,42.15,69,36.3,20.58,23.93,108.1,60.56,45.94,5.12
18138,2002,27.2,122.45,27.36,73.53,132.19,61.55,108.88,92.02,64.65,73.71,232.83,77.28
18138,2003,53.84,3.58,7.02,64.56,29.53,31.19,11.84,26.08,50.19,66.77,166.56,122.55
18138,2004,69.24,91.88,52.26,87.74,87.11,27.52,16.94,31.59,36.34,74.81,125.61,62.82
18138,2005,12.95,36.28,41.59,98.84,54.26,17.78,55.63,74.09,118.13,141.67,60.55,62.67
18138,2006,56.37,59.98,35.37,34.99,31.84,14.41,20.9,86.41,182.48,64.72,28.81,51.59
18138,2007,36.47,19.63,58.55,10.38,81.55,92.15,2.68,92.52,70.04,60.71,90.67,14.8
18138,2008,133.81,34.04,34.18,104.87,124.16,97.29,28.46,47.74,65.37,42.63,187.09,161.29
18138,2009,93.82,88.41,108.37,178.61,11.81,22.2,24.26,25.14,73.62,47.37,142.91,133.62
18138,2010,72.69,112.45,78.68,64.12,127.6,71.3,27.72,124.12,76.1,101.73,256.95,149.38
18138,2011,43.58,50.77,130.61,16.09,29.41,112.71,43.9,20.96,68.31,47.79,121.74,24.39
18138,2012,44.24,24.99,38.14,117.44,83.87,28.92,13.94,13.39,121.62,72.74,185.45,60.62
18138,2013,90.79,56.67,201.91,142.44,150.05,37.34,40.74,40.57,25.3,130.99,119.81,124.68
18138,2014,181.35,162.8,111.89,82.46,44.92,62.36,90.13,56.89,58.45,75.45,256.47,84.23
18138,2015,52.87,124.56,76.73,48.45,82.39,47.78,9.05,72.86,66.32,83.24,16.71,13.59
18138,2016,40.99,142.79,84.91,48.34,90.69,45.96,37.09,55.59,29.81,95.54,128.29,23.31
18138,2017,6.49,68.67,51.31,42.86,68.04,42.42,37.98,10.89,82.93,5.4,87.31,78.79
18138,2018,43.35,57.3,129.27,81.08,146.33,70.46,61.86,30.08,43.25,158.15,117.42,19.18
18138,2019,7.63,46.29,17.19,88.25,112.16,23.1,96.55,18.16,61.5,101.17,301.56,91.18
18138,2020,21.71,15.1,70.5,35.68,75.29,106.61,31.99,65.06,37.99,101.64,10.75,175.94
18138,2021,125.69,49.27,5.21,55.26,68.85,17.67,44.61,47.39,50.65,51.69,159.99,33.79
18138,2022,13.56,25.3,12.13,34.43,54.62,38.36,38.43,42.71,41.49,58.51,84.05,105.73
18139,1991,45.92,28.42,51.19,85.75,114.2,25.35,30.42,42.55,66.76,120.79,73.26,7.27
18139,1992,31.68,24.39,9.1,120.9,23.48,126.19,72.68,36.13,76.69,198.06,41.77,96.99
18139,1993,9.32,1.52,87.27,75.55,53.01,67.62,70.76,50.25,118.08,194.79,85.63,15.69
18139,1994,65.15,33.05,19.99,76.29,107.04,43.43,75.36,48.07,146.9,61.26,114.79,44.98
18139,1995,38.04,65.37,38.28,69.22,112.39,115.42,34.97,53.21,142,34.97,63.14,80.1
18139,1996,159.17,59.61,23.8,61.54,73.09,36.41,57.33,94.66,72.59,138.17,119.15,108.28
18139,1997,109.42,7.72,17.74,29.5,13.39,241.94,30.57,89.19,17.29,16.06,117.62,146.68
18139,1998,44.74,18.27,12.52,100.7,78.07,74.25,43.97,29.82,119.21,165.1,23.5,18.06
18139,1999,71.38,8.38,62.94,94.57,64.77,50.75,23.97,91.41,78.94,146.88,82.78,68.55
18139,2000,7.59,5.04,50.68,131.47,73.6,69.72,45.12,78.51,53.83,182.87,226.37,79.09
18139,2001,105.08,26.64,170.33,79.05,78.6,38.59,37.22,19.71,133.23,51.34,51.82,5.27
18139,2002,26.59,97.3,32.88,85.74,219.48,64.06,136.55,140.06,70.85,57.3,212.69,81.88
18139,2003,64.96,3.1,7.85,78.17,37.6,43.04,16.71,26.13,49.99,76.74,151.21,89.84
18139,2004,64.45,90.89,71.35,87.81,113.97,46.86,33.51,37.95,52.32,72.43,150.18,75.59
18139,2005,10.9,32.97,42.59,100.13,66.46,29.29,82.28,111.55,141.8,126.21,73.66,76.19
18139,2006,52.65,72.5,28.79,44.52,44.03,25.88,30.19,81.97,130.05,45.76,28.87,53.26
18139,2007,39.71,27.29,95.2,10.99,100.93,97.13,12.67,104.06,91.31,55.2,108.26,10.33
18139,2008,123.94,30.78,37.52,114.01,138.77,105.96,62.44,52.65,70.02,55.85,180.42,143.07
18139,2009,94.6,88.34,120.54,173.56,10.31,30.81,38.23,52.1,81.61,45.14,129.53,142.49
18139,2010,65.02,113.47,92.48,89.07,219.79,108.68,39.22,174.77,121.74,124.79,280.21,151.36
18139,2011,41.29,55.68,106.57,9.02,42.25,123.68,52.31,27.71,75.45,62.03,80.64,21.5
18139,2012,27.36,31.64,27.56,122.55,93.71,43.25,33.52,22.77,140.77,91.38,159.81,57.78
18139,2013,105.64,69.02,198.96,179.66,189,63.65,38.91,78.75,39.68,133.25,103.65,82.63
18139,2014,200.59,170.36,98.14,76.89,58.06,78.03,136.23,103.68,55.57,93.5,235.53,71.5
18139,2015,52,134.89,68.05,55.37,113.32,61.73,18.47,65.08,87.25,106.9,22.19,7.29
18139,2016,39.25,140.17,80.33,45.97,141.74,117.5,40.95,86.82,61.23,106.32,101.3,11.54
18139,2017,4.8,62.91,63.67,40.41,77.41,88.69,56.23,41.9,138.88,4.81,91.38,91.56
18139,2018,32.13,56.44,140.08,95.47,160.72,98.92,82.44,65.66,116.27,116.72,110.55,14.08
18139,2019,9.18,56.9,16.95,103.51,141.91,53.04,97.45,41.56,81.83,75.06,269.29,82.42
18139,2020,24.34,8.81,61.9,27.71,81.68,143.7,57.41,137.07,82.67,112,6.76,207.65
18139,2021,113.41,54.05,7.31,58.47,75.95,23.66,129.25,75.87,62.66,70.93,151.09,37.63
18139,2022,17.66,26.83,8.69,44.37,56,73.59,58.08,69.65,84.41,37.33,101.35,96.24
18146,1991,61.53,16.24,62.06,63.76,98.26,27.39,10.55,15.69,85.15,118.33,52.35,4.84
18146,1992,37.06,29.76,20.85,123.28,29.98,86.19,61.59,20.07,69.15,192.73,42.71,82.83
18146,1993,22.59,4.04,88.11,88.49,41.32,33,37.62,38.34,117.35,194,98.35,14.78
18146,1994,87.03,52.93,23.26,76.83,104.24,59.94,71.73,9.23,175.46,75.9,162.5,49.76
18146,1995,39.1,56.65,20.87,77.93,65.66,97.58,25.94,34.58,159.15,48.61,103.95,83.49
18146,1996,194.19,64.54,30.8,61.29,57.23,55.02,37.27,76.49,86.76,173.27,108.11,123.84
18146,1997,116.1,12.46,13.11,22.23,16.32,166.36,26.17,32.74,16.53,23.2,102.85,142.59
18146,1998,39.6,37.97,13.13,89.69,79.66,30.62,37.14,17.49,80.53,111.76,18.54,23.66
18146,1999,106.59,4.69,64.77,60,79.4,55.6,24.3,98.97,70.96,146.51,92.15,46.38
18146,2000,6.39,8.83,42.15,140.51,37.41,58.81,59.05,96.71,33.44,201.85,195.58,89.21
18146,2001,101.68,27.12,162.73,36.19,68.94,35.12,29.24,44.76,103.22,68.73,41.95,4.13
18146,2002,25.23,142.8,32.19,75.11,136.59,59.11,97.46,94.03,65.84,86.77,240.64,75.77
18146,2003,47.42,3.96,5.61,58.16,25.47,26.9,16.13,30.76,49.06,62.66,167.06,136.48
18146,2004,75.88,101.27,51.16,96.23,85.64,28.73,23.67,30.37,27.53,93.85,106.84,66.16
18146,2005,13.05,33.76,45.36,101.26,54.89,22,45.61,71.84,102.09,144.55,53.36,59.43
18146,2006,64.82,63.32,35.89,40.1,33.48,16.38,22.22,86.98,217.35,65.54,27.95,56.37
18146,2007,39.82,17.98,48.98,11.77,76.46,92.62,2.89,106.06,61.65,66.93,84.23,16.35
18146,2008,141.83,35.55,34.9,111.14,122.74,93.61,32.11,50.5,73.32,45.77,190.65,183.11
18146,2009,100.84,89.81,97.52,202.71,11.79,30.21,22.99,23.72,77.09,54.72,140.89,131.01
18146,2010,76.08,110.5,80.9,60.95,135.27,72.58,36.51,117.04,84.07,102.42,247.25,142.68
18146,2011,43.35,52.53,154.2,16.07,31.26,98.79,47.43,16.79,54.71,50.72,141.25,19.63
18146,2012,51.77,22.8,44.86,121.41,91.65,39.6,17.18,14.69,120.21,71.51,207.63,54.51
18146,2013,87.81,53.65,201.09,129.04,158.51,33.85,59.44,34.17,34.17,141.28,121.03,138.97
18146,2014,185.31,166.89,106.84,75.61,43.71,69.15,94.43,59.28,61.26,90.15,258.66,85.33
18146,2015,55.97,127.63,88.01,49,80.4,63.69,6.73,81.35,64.4,93.21,14.76,11.91
18146,2016,37.23,143.78,85.93,44.81,93.23,40.02,38.02,57.94,24.2,98.13,136.66,32.98
18146,2017,5.85,70.36,47.34,51.47,68.34,62.25,29.39,10.19,83.24,6.66,88.56,80.89
18146,2018,51.44,63.43,133.53,80.92,125.68,45.86,60.6,27.75,38.95,175.16,132.52,20.12
18146,2019,7.1,45.61,19.04,96.14,102.29,22.52,86.37,12.98,67.07,140.96,318.87,102.04
18146,2020,21.09,16.09,68.4,41.63,86.86,90.22,26.05,51.24,35.61,95.7,10,162.91
18146,2021,131.81,46.12,5.2,57.68,65.13,16.98,54.09,52.75,39.15,58.69,163.58,32.23
18146,2022,16.55,27.11,12.25,35.23,56.96,33.14,38.11,43.09,42.72,75.51,74.34,107.2
18151,1991,49.74,24.17,44.79,83.44,104.37,18.64,9.31,29.2,56.55,102.5,65.47,4.39
18151,1992,30.54,27.64,10.44,113.97,31.71,84.57,62.6,19.62,52.49,181.38,42.67,88.18
18151,1993,17.86,2.48,85.98,73.35,53.69,32.56,45.81,37.51,93.59,173.99,85.73,14.84
18151,1994,65.02,38.75,17.59,71.64,97.21,53.43,85.96,19.43,117.32,60.35,121.76,52.5
18151,1995,44.28,62.75,33.77,73.5,83.16,87.82,27.67,42.29,126.46,41.04,75.35,78.7
18151,1996,162.58,61.24,26.3,64.92,54.48,27.74,40.85,80.91,83.5,139.72,97.73,108.57
18151,1997,108.75,12.67,14.54,26.9,10.87,182.11,18.08,49.13,13.78,15.64,102.55,142
18151,1998,42.47,21.34,13.46,89.19,75.23,39.23,42.55,23.38,96.7,126.82,21.19,20.4
18151,1999,79.4,7.73,59.73,78.56,64.07,55.03,28.41,96.85,59.46,139.93,80.37,58.37
18151,2000,8.8,5.87,43.19,141.98,59.48,72.3,34.31,57.97,36.78,191.51,188.46,83.71
18151,2001,94.98,25.21,156.36,54.69,72.6,38.74,18.45,13.26,116.11,54.26,49.67,5.71
